2962203	nob	Tom har ingenting i posen sin.
2962204	nob	Hun har lite kunnskap om fysikk.
2962205	nob	Jeg gjentok ordet flere ganger for henne.
2962207	nob	Jeg drar ofte til sentrum på søndager.
2962211	nob	Vi kan redusere vår energiforbruk.
2962212	nob	Det var ikke Tom som glemte å stenge kranen.
2962338	nob	Mange barn lever fra hånd til munn i dette landet.
2962339	nob	Tom er oppe fremdeles.
2962341	nob	Jeg kan lære deg å reparere bilen din.
2963058	nob	Hun kjemper for frigjøringen av de undertrykte innfødte.
2963811	nob	Mange takk for et veldig detaljert svar.
2963820	nob	Jeg kan presentere gåtens løsning.
2963825	nob	Kan du skille sannhet fra løgn?
2963826	nob	Denne amuletten beskytter meg fra å begå språklige feil.
2966180	nob	Takk for komplimentet!
2966701	nob	Ingen banker på døren min.
2966898	nob	Hvordan ser en vanlig dag ut for deg?
2966915	nob	Jeg leser ikke så mange bøker som jeg gjorde tidligere.
2966941	nob	Forstår du hva jeg mener?
2967024	nob	Det lever mange hester rundt omkring meg.
2967030	nob	Hvor mange hester finnes i Sverige?
2970594	nob	Tom så overrasket ut når jeg fortalte ham om det.
2970595	nob	Hun skrev en roman basert på sine barndomsminner.
2970596	nob	Tom spiser vanligvis alene.
2970597	nob	Det virker ganske dyrt for meg.
2970598	nob	Hvorfor er det brannbiler foran bygningen vår?
2970599	nob	Var du på kinoen i går?
2970618	nob	Hvordan kommer jeg meg til busstasjonen?
2971213	nob	Skal jeg være helt ærlig?
2971217	nob	Vi har diskutert veldig mange forskjellige saker.
2971229	nob	Vi har diskutert denne saken flere ganger.
2971239	nob	Noen ganger har det vært strid. Andre ganger har det vært full enhet og harmoni.
2971317	nob	Hvem sin mat er dette?
2971334	nob	Det virker svært ulogisk på meg.
2971358	nob	Vi står foran et historisk retningsvalg.
2971361	nob	Vi vil ha et samfunn for alle – ikke bare for de få som er rike.
2971429	nob	Vi trenger en god skole for alle.
2971441	nob	Hvilken retningen velger du?
2971466	nob	Dette valget må vi og skal vi vinne.
2971467	nob	Denne kampen må vi og skal vi vinne.
2971470	nob	Er det mulig? Svaret på dette spørsmålet er: "Ja, det er mulig."
2971477	nob	Ja, det er absolutt mulig at du er gravid.
2971481	nob	Det er absolutt mulig at det skal ha uønskede bivirkninger.
2971500	nob	Da var knapt noen som trodde at vi kunne vinne valget.
2971528	nob	Det er helt og totalt feil.
2971548	nob	Vår politikk har gitt betydelige resultater – resultater vi kan være stolt av.
2971560	nob	De mangler gjennomføringskraft.
2971661	nob	Jeg beliter meg ikke!
2971662	nob	Lær deg å snakke skikkelig norsk — det heter bekkalokk, ikke kumlokk!
2971664	nob	Gulrøtter er gode; men kvadratrøtter er enda bedre.
2971665	nob	Jeg holder på å dø av kjedsomhet!
2971667	nob	Gitt at man bruker nøyaktig samme oppskrift på begge to: Hva er best, pannekake eller vafler?
2971668	nob	Jeg må passe på hvordan jeg sitter i denne billige Ikea-kontorstolen, for å unngå at de to skruene som har gnagd hull i kunstskinnet ikke stikker meg i lårene.
2971670	nob	Det kan være bedre for ryggen å sitte på krakk enn stol, for man blir mer oppmerksom på at sittestilling er viktig.
2971672	nob	For å unngå å få hemorrhoider når man blir eldre trenger man kun klatre opp på toalettsetet når man er på do for å få samme effekten som med slike hull-i-golvet-dasser de bruker noen steder i Afrika og Asia - så lenge man tør risikere at ikke hele toalettskålen knuser.
2971674	nob	Til min store forbauselse, fungerer vaffeljernet jeg fikk av min mor ypperlig som smørbrødgrill.
2971675	nob	Hvis jeg hadde visst at min bestemor snart skulle dø, ville jeg nok vært mye snillere og gitt henne mye mer oppmerksomhet tiden før hun døde.
2971678	nob	Skal vi leke flasketuten-peker-på? - Med strengt forbehold om at gutter ikke trenger kysse hverandre på kinnet?
2971679	nob	Han gjorde seg selv en bjørnetjeneste ved å si sin mening høyt.
2971681	nob	Så snart jeg har klart å tilpasse meg selv sosialt til de fleste av menneskene rundt meg, blir jeg kvalm av meg selv og trekker meg entusiastisk tilbake til mitt eget.
2971683	nob	Det er ironisk at når mennesket har nådd sitt intellektuelle høydepunkt i livet, begynner kognitive evner gradvis å avta på grunn av aldring.
2971688	nob	Gulvet er jo ikke i vater!
2971689	nob	Ja, hun har sett sine bedre dager. Nå ligger hun i vater på sofaen dagen lang og ser på Hotel Cesar.
2971691	nob	Mor sa til far, "Henter du avisen kjære?" - Deres sønn snappet opp en velkjent og elsket bokstavkombinasjon og utbrøt spontant, "Is, is, is! Kan jeg få is? Skal vi ha is nå?"
2971693	nob	Mannen gikk inn i butikken, "Jeg skulle hatt en slik lyddemper til trumpet." - "En hva sier du...? En lyd-hva-for-noe? Hmm, å, haha! Mener du en mute? Du skal ha en mute til trumpet ja?"
2973149	nob	Jeg fant det i en bok.
2973201	nob	Hvis du anbefaler meg å endre setningen, skal je gjøre det.
2973228	nob	Ja det kan vi.
2973407	nob	Alle ordbøker inneholder feil.
2973442	nob	Det er ikke noe å bry seg med.
2973448	nob	Han satte vinflasken vekk.
2973453	nob	Han la armen om henne.
2973462	nob	Han ble stående.
2973504	nob	Hun la begge hendene sine på brystet hans.
2973511	nob	Hun la begge hendene sine på skulderen min.
2973566	nob	Hun la begge hendene sine på kinnene mine.
2973580	nob	Han la begge hendene sine på kinnene mine.
2973589	nob	Har han mistet begge hendene sine?
2973596	nob	Hva kommer det av at du har ombestemt deg?
2973599	nob	Med fingerspissene strøk han over leppene hennes.
2973602	nob	Det lå et snev av vemod i stemmen hans.
2973605	nob	Maria så uforstående på ham.
2974340	nob	Siste natten var det en god sjanse for å observere nordlyset.
2974395	nob	Jeg tror simpelthen at jeg ikke er vellykket nok.
2974459	nob	Siste natt ga en god sjanse for å se en meteorsverm.
2974657	nob	Jeg fant pengene.
2974687	nob	Han er så aggressiv at andre unngår ham.
2974696	nob	Jeg er sulten som en ulv.
2974705	nob	Disse støvlene er fra Australia.
2974708	nob	Denne hatten er fra Australia.
2974711	nob	Denne er fra Australia.
2974713	nob	Dette er fra Australia.
2974723	nob	Tehran er i Iran.
2974724	nob	Hvor er Tehran?
2974733	nob	Jeg husker de lykkelige dager og netter som vi tilbrakte sammen.
2975353	nob	Reversert osmose består i å tvinge sjøvann gjennom en membrane som filtrerer ut saltet.
2975363	nob	Hun lå på gulvet, kvelt av en harpestreng.
2975366	nob	En trumpet er et musikkinstrument.
2975371	nob	Han fikk elektrisk støt mens han spilte elektrisk harpe.
2975375	nob	Den finske harpisten jeg fortalte deg om i går gjorde meg gravid.
2975388	nob	Uansett hvilket musikkinstrument du ønsker å lære å spille, er det viktigste å unngå å gjøre feil fra begynnelsen av, fordi feilene du gjør lettere fester seg i hodet ditt enn alt det du gjør rett.
2975397	nob	Jeg vil lære å spille piano, gitar, eller fløyte.
2975526	nob	Han skadet seg med en kniv i går.
2975980	nob	999 999 pluss en gir en million.
2975982	nob	Ni hundre og nitti-ni tusen ni hundre og nitti-ni pluss en blir en million.
2976010	nob	Hunden min følger alltid etter meg når jeg går ut av rommet.
2976018	nob	Jeg snakker ikke fransk flytende.
2976932	nob	Esperanto skrives fonetisk ved hjelp av et alfabet på 28 bokstaver.
2977003	nob	På grunn av snøen, så jeg ingenting.
2977004	nob	Jeg kunne ikke se noe som helst.
2977010	nob	Jo mer, desto bedre.
2977011	nob	Jo mer, jo bedre.
2977013	nob	Ingen vet.
2977016	nob	Jeg vet ikke passordet.
2977018	nob	Han lyger aldri.
2977021	nob	Han lyver aldri.
2977028	nob	Ett språk er aldri nok.
2977030	nob	God natt.
2977031	nob	Han er lærer.
2977032	nob	Hun er sykepleierske.
2977144	nob	I fremtiden vil jeg bli tannlege.
2977264	nob	Jeg pleide å spise pizza før, men aldri nå lenger.
2977291	nob	Har du en elsker?
2977680	nob	Tom sov på luftmadrass.
2977684	nob	Det var som om jorden forsvant under føttene hans.
2977902	nob	"Din løgner!", sa hun plutselig rasende. "Din elendige løgner!"
2977907	nob	Du har bare brukt meg.
2977911	nob	Hun så på ham uten å finne ord.
2977918	nob	Tom liker ikke Mary.
2977922	nob	Tom hater Mary.
2978035	nob	De tilbrakte sammen en fantastisk tid.
2978036	nob	Jeg hater å bo alene.
2978156	nob	Hold kjeft, Albert, teorien din suger.
2978157	nob	Hvordan kunne kolonistene erklære uavhengighet? Jeg synes det er i strid med sunn fornuft.
2978169	nob	Jeg hater aldri folk; jeg lar dem hate seg selv.
2978171	nob	Jeg er desperat og forvirret.
2978172	nob	Jeg er forelsket og jeg er forvirret.
2980851	nob	Er det denne ordboken du leter etter?
2980852	nob	Vi vasket hendene våre.
2980853	nob	Jeg håper nå at bestemor blir glad for presangen.
2980855	nob	Det er lenge siden, ja eller kanskje første gang, jeg har sett Tom være så sprudlende.
2980858	nob	Du har ikke skjønt det. Hvis du sier noe sånt vil jenten uten tvil bli såret.
2980861	nob	Når jeg snakket med Tom i går og nevnte at jeg har interesse for programmering, anbefalte han meg Python. Kjenner du til det, Mary?
2983864	nob	Texas grenser til Mexico.
2983906	nob	Jeg kunne ikke se Toms ansikt.
2983908	nob	Jeg kunne ikke se Tom sitt ansikt.
2984035	nob	"Hvordan har du det?" – "Jeg har det bra." – "Det var det jeg trodde." – "Hvorfor?" – "Dårlige mennesker har det alltid bra."
2984829	nob	Han var den eldste av tre barn av en kjøpmann.
2984841	nob	Som elev skrev han dikt.
2987354	nob	Ingen ser mine tårer.
2987516	nob	Jeg ga henne min adresse.
2987517	nob	Jeg ga ham min adresse.
2987760	nob	Han reiste seg og gikk bort til barskapet.
2988231	nob	Den nye grunnloven vil ikke løse problemene i Egypt.
2989146	nob	Narkolepsi er en kronisk nevrologisk forstyrrelse av søvnreguleringen.
2989631	nob	Kjernemelken er biprodukten av tilberedningen av smør fra krem.
2990170	nob	Han tok glasset ut av hendene hennes.
2990176	nob	Jeg ber deg: Ikke la os skilles på denne måten!
2990182	nob	Hun sendte meg et undersøkende blikk.
2990186	nob	Blikket hennes traff meg midt i hjertet mitt.
2991094	nob	Folk fra fjern og nær kom for å bivåne det hele.
2991168	nob	Det er et viktig poeng.
2991398	nob	Vi trenger fem hundre milliliter melk.
2991403	nob	Jeg trenger to hundre og femti milliliter fløte.
2991421	nob	Presidenten vil presentere planen sin til reform av etterretningstjenestene.
2991428	nob	Presidenten er aldri i tide.
2991460	nob	Presidenten kunngjør reformer.
2991951	nob	Oslo er simpelthen unik.
2991956	nob	Det høres ikke veldig overbevisende ut, men jeg tror deg.
2991962	nob	Øl får deg til å føle deg slik du bør føle deg uten øl.
2991963	nob	Det høres ikke veldig overbevisende, men jeg stoler på deg.
2991967	nob	Nylig gjør jeg mange små slurvefeil. Jeg skylder på hyperaktivitet forårsaket av sukker og koffein. Dessuten kan jeg ha hatt dugg på kontaktlinsene.
2991993	nob	Dette har ført meg på villspor.
2992033	nob	Klokken viser sengetid.
2992034	nob	Nå er det sengetid for barn.
2992278	nob	Ett bilde er verdt mer enn tusen ord.
2992302	nob	Jeg blir glad hvis du foreslår en bedre ordlyd.
2992304	nob	Mange takk for inspirerende kommentaren.
2992321	nob	Jeg forstår ikke helt hva du mener.
2992374	nob	For et halvt år siden døde jeg nesten.
2993147	nob	Nancy er fra London.
2993209	nob	Det er viktig å omgi seg med positive mennesker og gode innflytelser.
2993211	nob	Livet er for kort til å være pessimistisk.
2993216	nob	Man kan få mye glede av å klage unødig om ting man uansett ikke kan endre eller i det hele tatt ikke gidder å gjøre noe med. Det er klaging for klagingens skyld.
2993450	nob	Livet er for kort til å lære seg tysk.
2993894	nob	Pass på så du ikke går deg vill.
2993910	nob	Pass på så du ikke sklir.
2993923	nob	Pass på så du ikke ender opp i store økonomiske problemer etterpå.
2993955	nob	Pass på så du ikke ender opp i fengsel.
2993974	nob	Du må passe på så du ikke ødelegger kroppen din.
2993999	nob	Du må passe på så du ikke brenner lyset i begge ender.
2994027	nob	Du må passe på så du ikke brenner deg.
2994041	nob	Du må passe på så du ikke skader deg.
2994055	nob	Du må passe på så du ikke blir fastklemt.
2994147	nob	Du må passe på så du ikke blir fanget.
2994150	nob	Du må passe på så du ikke overanstrenger deg.
2994156	nob	Du må passe på så du ikke går tom for luft.
2994161	nob	Du må passe på så du får nok søvn.
2995026	nob	Du må passe på så du ikke står i veien for noen.
2995176	nob	Du må passe på så du ikke blir lurt.
2995202	nob	Du må passe på så du ikke blir finere enn brudgommen.
2995221	nob	Du må passe på så du ikke blir finere enn bruden.
2995249	nob	Du må passe på så du ikke ender opp i en økonomisk knipe som kan være svært plagsom.
2995322	nob	Vær forsiktig så du ikke ender opp i krangel med dine kollegaer på grunn av misforståelser.
2995850	nob	Kan du vise meg?
2995882	nob	Ulykken skjedde plutselig.
2995891	nob	Han er uten tvil mye flinkere enn deg.
2996361	nob	Sammenlign dette med det som skjer i Egypt.
2996362	nob	En åpen diskusjon med en ateist fant sted nylig i en moské i Kahir.
2996363	nob	De siste år har sekulære idéer florert gjennom regionen.
2997045	nob	Dette argumentet er helt latterlig. Glem det!
2997058	nob	Dette argumentet er ren retorikk.
2997643	nob	Han er håpløst romantisk.
2998225	nob	Jeg vet hvor han er.
2998233	nob	Hva er kursen?
2998250	nob	Mary kan snakke japansk.
2998355	nob	Til og med jeg forstår denne setningen. Den er veldig enkel å forstå.
2998372	nob	Det er fascinerende for meg å sammenligne norsk og færøysk.
2998478	nob	Fremtiden er nærmere enn du tror.
2998790	nob	Du må ikke ukritisk sluke upålitelig informasjon på nettet.
2998864	nob	Du skulle ha kommet til festen.
2998865	nob	Tom trengte ikke å kjøpe den boken.
2998866	nob	Tom behøvde ikke å kjøpe den boken.
2998869	nob	Tom kjøpte et nytt hus.
2998870	nob	Tom har ikke spist middag ennå.
2998874	nob	Jeg visste han var annerledes.
2998875	nob	Jeg visste at han var forskjellig.
2998877	nob	Jeg er nesten ferdig med det jeg må gjøre.
2998882	nob	Jeg har kjent Tom siden vi var barn.
2998894	nob	Har du gått deg vill?
3000206	nob	Vi ønsker fullstendige setninger.
3000207	nob	Ikke rediger setninger som er korrekte. I stedet kan du legge til alternative oversettelser som høres naturlige ut.
3000208	nob	Ikke legg til setninger tatt fra opphavsbeskyttede kilder.
3000211	nob	Vi ønsker naturlige oversettelser, ikke ordrette oversettelser.
3000212	nob	Lag en god oversettelse av setningen som du oversetter. Ikke la oversettelser fra andre språk påvirke deg.
3000482	nob	Kaldt raseri grep henne.
3000492	nob	Hun tenkte på han.
3000506	nob	Hun visste hva han tenkte på.
3000510	nob	Han visste hva hun tenkte på.
3000520	nob	Han tenkte på det samme.
3000529	nob	Hun tenkte på det samme.
3000536	nob	Jeg tenker på det samme.
3000546	nob	Tenker du på det samme?
3000574	nob	Vi skal gjøre det en gang til.
3000584	nob	Skal vi gjøre det en gang til?
3000594	nob	Vi skal gjøre det flere ganger.
3000609	nob	Jeg har god erfaring med å jobbe flerkulturelt.
3000624	nob	Jeg er plaget av nakkesmerter.
3000637	nob	Jeg er plaget av vinterdepresjoner.
3000683	nob	Jeg har gjort gode erfaringer med dette verktøyet.
3000686	nob	I den senere tid har vi hatt gode erfaringer med strategier for ekstern forskningsfinansiering.
3000756	nob	Min bestemor hadde veldig fornuftige synspunkter.
3001006	nob	Ett og et halvt år senere, vet jeg enda bedre hvor sant dette utsagnet er.
3001026	nob	Man må være splitter pine gal for å betale for den ordbok-tjenesten. Ordbøker bør være engangskjøp eller gratis.
3001029	nob	Jeg brenner heller sedlene mine i peisen enn å betale for denne tjenesten som burde være gratis og fritt tilgjengelig.
3001035	nob	Så fort kan et år gå forbi.
3001036	nob	Det er alltid noen som skal prøve å gjøre seg rike på å selge sine uoriginale og middelmådige produkter.
3001039	nob	Hvorfor har ikke norsk flere gode ordbøker, dersom staten mener at vi må verne om språket? Neida -- betale, det skal man!
3001326	nob	Maria feilsøker et problem med en klient.
3001338	nob	Og nå, ett og et halvt år senere vet jeg ennå ikke hva jeg skal gjøre om barnet mitt gråter.
3001406	nob	Når sant skal sies, er jeg så fryktelig lei av å stå opp tidlig om morgenen, at jeg ikke kommer til å kjøpe nye batterier til vekkerklokken heretter.
3002279	nob	Det er bare én måte å tjene penger på – gjennom ærlig og hederlig arbeid!
3002287	nob	Det er bare en måte å tjene penger på. Du tror vel ikke jeg gjør hardt arbeid uten å ta betalt?
3004005	nob	Hun har gjort det riktige valget.
3004604	nob	Jeg har invitert dem flere ganger, men de har aldri kommet på besøk.
3004608	nob	Jeg fikk ikke sitteplass på toget siden det var så mange folk.
3004614	nob	Det var så mange folk på toget, så jeg måtte stå.
3004620	nob	Jeg forstod ikke spørsmålet.
3004621	nob	Jeg forstår ikke spørsmålet.
3004627	nob	Du løy for meg.
3004628	nob	Du jugde for meg.
3004629	nob	Du fortalte ikke sannheten.
3006040	nob	Vil du se?
3007253	nob	Hvor i Japan har du vært?
3007257	nob	Yokohama er en koselig havneby.
3007258	nob	Yokohama er en vakker havneby.
3007320	nob	Yokohama er en fin havneby.
3007326	nob	Tom kaster ball med sønnen sin.
3007328	nob	Tom leker med sønnen sin.
3007681	nob	Dette er begynnelsen på en ny æra.
3011815	nob	Jeg har villet snakke med deg, men jeg har ikke hatt mot.
3011823	nob	Hun var allerede gravid.
3011832	nob	Hun er i sjette måned nå.
3011841	nob	Hun satte seg ved siden av ham i sofaen.
3011848	nob	Jeg vet ikke ut eller inn.
3013024	nob	Hun kjente pusten hans.
3013029	nob	Han kjente pusten hennes.
3013035	nob	La meg få kjenne pusten din, når du sover.
3013043	nob	Jeg kjenner pusten din.
3013064	nob	I øyeblikket etter streifet leppene hans hennes.
3013076	nob	Du må finne din egen rytme.
3013089	nob	Du må tro meg.
3013981	nob	Dette er Copacabana!
3014138	nob	Mine råd ble ikke fulgt.
3014139	nob	Vi trenger flere opplysninger om dette.
3014140	nob	Møblene ble kjøpt på auksjon.
3014141	nob	Du betaler renter på penger du låner.
3014142	nob	Penger er makt.
3014143	nob	Dette er 10-nyhetene.
3014144	nob	Hun har gjort store framsteg i det siste.
3014145	nob	For en voldsom trafikk!
3014146	nob	For et herlig vær!
3014164	nob	Det er rundt tre tusen moskéer i Istanbul.
3014165	nob	Det er omtrent tre tusen moskéer i Istanbul.
3014167	nob	Det er circa tre tusen moskéer i Istanbul.
3014846	nob	Effektivitet og samarbeid er nøkkelord i de fleste organisasjoner.
3014869	nob	Hvordan kan vi nyttiggjøre den ubrukte energien som ligger i hver av oss?
3016609	nob	Det er jammen mye trafikk i dag.
3016617	nob	I nøden spiser fanden fluer.
3017193	nob	Jeg drikker verken kaffe eller øl. Deres bitter smak vekker avsky hos meg.
3017195	nob	Dessverre kan jeg ikke lenger lese dine kommentarer og gir svar. Det er altfor sent. Jeg skal komme tilbake i morgen.
3019021	nob	Godt språk er det språk som makter å uttrykke en tanke klarere enn den er tenkt.
3019159	nob	Min søster er eldre enn min bror.
3022914	nob	Det er mye mer praktisk på den måten.
3025820	nob	Jeg er på ingen måte rasist.
3025826	nob	Jeg er en utlending.
3026221	nob	Den gode oversetter er den som lik en makk kan krype med velbehag rundt i forfatterens hjernegrøt og ta veien ut gjennom tungen for å få bekreftet sine smaksinntrykk og deretter avsette velformede spor på linje etter linje, ark etter ark, til siste side er ferdig – og han igjen blir seg selv og som medlem av den minste og minst påaktede lavtlønnsgruppe melder seg til ny, glad innsats for Guds stedfortredere på jorden, forleggerne.
3028516	nob	Din var bedre.
3028519	nob	Hva er siste nyheter?
3029138	nob	Hvem var den femte av dem?
3029156	nob	Og hvem var den andre?
3029319	nob	"Hvem var den tredje av dem?" – "Det var meg." – "Og hvem var den fjerde?"
3030487	nob	Huset sto mellom to krokete trær.
3030503	nob	Huset ble bygget på begynnelsen av århundret.
3030590	nob	De siste månedene har mediene omtalt bare ett emnet: den økonomiske krisen.
3030618	nob	Mediene diskuterer pressefriheten, men aldri kvaliteten av innholdet.
3031476	nob	Din ankomst har endret situasjonen.
3031481	nob	Din ankomst endret situasjonen.
3031497	nob	Et eksempel på et slikt språk er esperanto.
3032599	nob	Selvfølgelig alt dette er veldig mistenkelig.
3034386	nob	Hun er helt enig med oss.
3034445	nob	Jeg snakket med den polske ambassadøren.
3034447	nob	Jeg har snakket med den polske ambassadøren.
3034627	nob	Det som har skjedd, har skjedd. Det er historie.
3034740	nob	Det eneste vi lærer fra historie er at vi lærer ingenting fra historie.
3039638	nob	Det var en dum feil.
3039639	nob	Det er en dum feil.
3039738	nob	Dette er en midlertidig setning.
3039742	nob	Jeg så meg rundt på muséet.
3039764	nob	Jeg er ganske sikker på dette jeg også.
3044957	nob	Vi må hjelpe dem som prøver å kjempe mot avhengighet.
3044973	nob	Vi må hjelpe dem som ikke kan forsvare seg.
3044994	nob	Vi må hjelpe dem som ikke kan hjelpe seg selv.
3045009	nob	Dette er en anakronisme.
3045021	nob	Fra synspunkt av sunn fornuft, er dette en absurditet.
3045033	nob	I lys av sunn fornuft er dette absurd.
3046334	nob	Skredderen tenkte at trøya passet fortreffelig, men kunden klaget og mente at plagget var kort og tøyet simpelt og grovt.
3046338	nob	Dette er en setning.
3049399	nob	Skipet synker.
3049400	nob	Skipet endret kurs.
3049401	nob	Han så på skipet gjennom teleskopet sitt.
3049402	nob	Skipet kom gradvis til syne.
3049403	nob	Hva går raskere, et skip eller et tog?
3049404	nob	Skipet seiler mot Honolulu i morgen.
3049406	nob	Skipet er nå i havnen.
3049407	nob	Skipet hadde amerikansk flagg.
3049408	nob	Han er ombord på skipet.
3049409	nob	Skipet gikk på grunn.
3057219	nob	Vi lever i et veldig trygt land.
3058510	nob	Oslo er den største byen i Norge med en befolkning på 629 313.
3062516	nob	De sover i hver sin seng.
3065465	nob	All logikk og sunn fornuft tilsier at Russland, EU og USA må handle sammen.
3066867	nob	Hvem sin er dette?
3066868	nob	Hvem sin er boken på pulten?
3066869	nob	Hvem tilhører boken på pulten?
3067152	nob	Den nåværende krisen har en annen karakter og andre årsaker.
3067915	nob	Du er en veldig tålmodig lærer.
3071129	nob	Spenningen mellom de to landene vokser raskt.
3073055	nob	I går blåste det mye.
3073057	nob	I går blåste det kraftig.
3080992	nob	Du må ha en gyldig billett før du går om bord i toget.
3081170	nob	Fremtiden tilhører de som tror på skjønnheten i drømmene sine.
3081363	nob	Jeg har to katter.
3081798	nob	Når jeg gir mat til de fattige kaller de meg helgen. Når jeg spør hvorfor de fattige ikke har noe mat kaller de meg kommunist.
3082715	nob	Nordkapp har med Nordkapplatået en av de viktigste turistmagnetene i Norge.
3082717	nob	Byens sentrum ligger på sørøstsida av Tromsøya.
3083315	nob	Jeg trenger også å forbedre engelsken min.
3083318	nob	Jeg spiser.
3083363	nob	Der går klasselæreren min.
3083370	nob	Han lukket døren som var bak ham.
3083464	nob	Når du er ung, bør du lese mye.
3083466	nob	Kan du ta oss med til British Museum?
3084910	nob	Vi har grunn til å tro at mannen døde av forgiftning.
3086030	nob	Broren min kalte katten sin «Hanako».
3086040	nob	Han har drukket øl.
3087290	nob	Du er min venn.
3088772	nob	Tom har bedt om at du signerer dokumenter elektronisk under påsyn av en notarius publicus.
3089484	nob	Kontroller brukernavnet og e-postadressen.
3089488	nob	Noe skjedde.
3089489	nob	Alessia kan ikke snakke engelsk.
3089490	nob	Denne elven renner ut i Stillehavet.
3089491	nob	Hvorfor spiser du ikke middag sammen med oss?
3089492	nob	Dette barnet drømmer om å en dag bli advokat.
3089493	nob	Du må jobbe mer med japansk-studiene dine.
3089494	nob	Beklager, mamma er ikke hjemme nå.
3089495	nob	Tiden er inne. Vi må gå.
3089496	nob	Jeg skjønner ikke hvorfor jeg ikke blir glad i ham.
3089502	nob	Du vil ikke bli belastet for ny levering.
3089706	nob	Livet er for grusomt.
3092358	nob	Våren har kommet.
3105773	nob	Hun er ute nå.
3132144	nob	Dette er ikke det beste eksempel.
3136288	nob	Enkelhet er en dyd.
3147012	nob	Jeg er en uavhengig journalist.
3153312	nob	Dine råd har vært til stor hjelp.
3153314	nob	Disse opplysningene er konfidensielle.
3153315	nob	Penger bringer ikke alltid lykke.
3153316	nob	Furumøbler er ikke særlig populære for øyeblikket.
3153318	nob	Rentene utgjør tre tusen kroner i året.
3153319	nob	Det var ingen skikkelige bevis mot Tom.
3153320	nob	Det er gjort store framsteg.
3160847	nob	Min søster åpnet døren for meg.
3161551	nob	Min søster er enke.
3162403	nob	Det finnes mange dårlige mennesker i verden.
3164297	nob	Pua kommer til å synge i kirken.
3164300	nob	Hvordan går det med dattera di?
3164304	nob	Pua sang i kirken.
3180917	nob	Jeg brukte opp hele lønnen min på en dag.
3208090	nob	Jeg skal fly til månen.
3212093	nob	Alle ler når de ser isen bli til kildevann.
3212128	nob	Langt nord der jeg bor vil jeg danse for Solen.
3212156	nob	Jeg vil se sola danse på påskemorgen.
3213960	nob	Øvelse gjør mester.
3213975	nob	Du bør tenke på religionene deres.
3213976	nob	Mareritt er skumle.
3213978	nob	Det er 45 elever i klassen.
3213984	nob	Tony er en høflig gutt.
3213989	nob	Han sier ofte at vi må hjelpe hverandre.
3213997	nob	Jeg har tenkt å vie meg selv til å studere til prøven.
3214013	nob	Dette er første gang regjeringen har gjort landsdekkende undersøkelser angående selvmord.
3214032	nob	Hva har du tenkt å gjøre med dette kameraet?
3214046	nob	Bussen kommer.
3214062	nob	Jeg kjøpte ett tekstbehandlingsprogram for å skrive min egen bok.
3214071	nob	Jeg snakker ikke lenger Fransk med deg.
3214075	nob	Jeg ringer deg i kveld klokken syv.
3214080	nob	Han jobber tregt.
3214131	nob	Ikke drikk vannet!
3214138	nob	Jeg har et midlertidig førerkort.
3214140	nob	Jeg er klar over det faktum.
3214147	nob	Det snødde fra mandag til fredag.
3214152	nob	Han kranglet alltid med sin kone.
3214158	nob	Hun bestemte seg for å ikke betale boten.
3214159	nob	Han kalte meg for en tullebukk.
3214167	nob	Han har en joker.
3214169	nob	Han elsker deg veldig mye.
3214171	nob	Hemmeligheten vil nok komme frem snart.
3214174	nob	Man kan ikke begå selvmord ved å holde pusten.
3214184	nob	Han kommer aldri til å bryte løftet sitt.
3214188	nob	Hun er mer berømt enn deg.
3214194	nob	Hun nektet å ta imot pengene.
3214199	nob	Jeg blir så irritert siden det er en idiot på arbeidsplassen.
3214217	nob	Siden isen er veldig tynn, klarer den ikke å holde kroppsvekten din.
3214223	nob	Jeg ble dypt rørt av fortellingen.
3214236	nob	Skuespillerinnen falt baklengs ned fra scenen.
3214329	nob	Det er bare 10 minutters gange herfra.
3214354	nob	Vi står overfor et vanskelig valg.
3214362	nob	Jeg var veldig trøtt.
3214380	nob	Jeg er overbevist over at han kommer til å lykkes.
3214624	nob	De er veldig flinke til å lage klær.
3214648	nob	De løp inn i hagen for å unnslippe de blodtørstige hundene.
3214676	nob	Jeg sa at jeg skulle kjøpe deg en drink, så vær så god.
3214810	nob	Hvis du vil bli stor må du drikke mye melk.
3214881	nob	Jeg hører lyden av en rislende bekk.
3214925	nob	Jeg har en venn i England.
3215899	nob	Hvorfor kom hun ikke i går?
3215904	nob	Hun kom ikke fordi hun ble syk.
3215918	nob	Jeg chatter med vennen min fra Japan på skype.
3215931	nob	Du må erstatte alt som du har ødelagt.
3215938	nob	Tenniskampen ble utsatt på grunn av regn.
3215970	nob	Ikke oversett denne setningen.
3215981	nob	Hvilket språk har mest komplisert grammatikk?
3216000	nob	Sikringene i det gamle huset mitt røk hele tiden.
3216003	nob	Jeg vet ikke når jeg oppdaterte Windows sist.
3216013	nob	Jeg er sjelden oppdatert når det gjelder nyheter.
3216017	nob	Gud være med oss.
3216018	nob	Hvorfor bruker du Tatoeba?
3216019	nob	Han kom med bussen.
3216020	nob	Kan du være så snill å la meg få telefonnummeret ditt?
3216022	nob	Vi tok en liten hvilepause på veien.
3216044	nob	Prøv på nytt.
3216046	nob	Prøv igjen.
3216065	nob	Denne genseren koster ikke mye. Den er veldig billig.
